vehicle_id,zone_id,t0_image,t1_image,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t0_orig_w,t0_orig_h,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,t1_orig_w,t1_orig_h,move_dist,diag0,diag1,diag_ratio,delta_min,move_ratio,stop,bbox_x1_640,bbox_y1_640,bbox_x2_640,bbox_y2_640,image_path,stop_bool,ok_all
686,c,0013_top_20250711_t0,0013_top_20250711_t1,273.0,361.0,322.0,474.0,49.0,113.0,273.0,361.0,322.0,474.0,49,113,21.966,137.877,120.283,0.872,7,0.159,Yes,273.0,361.0,322.0,474.0,D:\projects\illegal_parking_project\data\images\0013_top_20250711_t1.jpg,True,True
687,c,0013_top_20250711_t0,0013_top_20250711_t1,229.0,364.0,274.0,481.0,45.0,117.0,229.0,364.0,274.0,481.0,45,117,20.718,138.13,118.343,0.857,7,0.15,Yes,229.0,364.0,274.0,481.0,D:\projects\illegal_parking_project\data\images\0013_top_20250711_t1.jpg,True,True
688,c,0013_top_20250711_t0,0013_top_20250711_t1,190.0,385.0,238.0,491.0,48.0,106.0,190.0,385.0,238.0,491.0,48,106,16.621,129.808,113.864,0.877,7,0.128,Yes,190.0,385.0,238.0,491.0,D:\projects\illegal_parking_project\data\images\0013_top_20250711_t1.jpg,True,True
695,d,0014_top_20250704_t0,0014_top_20250704_t1,360.0,454.0,436.0,519.0,76.0,65.0,357.0,183.0,430.0,239.0,73,56,2.55,73.43,75.591,1.029,8,0.035,Yes,357.0,183.0,430.0,239.0,D:\projects\illegal_parking_project\data\images\0014_top_20250704_t1.jpg,True,True
696,d,0014_top_20250704_t0,0014_top_20250704_t1,508.0,238.0,576.0,297.0,68.0,59.0,495.0,0.0,542.0,47.0,47,47,6.708,68.096,59.641,0.876,8,0.099,Yes,495.0,0.0,542.0,47.0,D:\projects\illegal_parking_project\data\images\0014_top_20250704_t1.jpg,True,True
697,d,0014_top_20250704_t0,0014_top_20250704_t1,208.0,243.0,253.0,387.0,45.0,144.0,219.0,6.0,260.0,129.0,41,123,9.513,94.578,88.323,0.934,8,0.101,Yes,219.0,6.0,260.0,129.0,D:\projects\illegal_parking_project\data\images\0014_top_20250704_t1.jpg,True,True
698,c,0014_top_20250707_t0,0014_top_20250707_t1,546.0,68.0,597.0,111.0,51.0,43.0,542.0,72.0,589.0,127.0,47,55,5.852,102.416,111.732,1.091,7,0.057,Yes,542.0,72.0,589.0,127.0,D:\projects\illegal_parking_project\data\images\0014_top_20250707_t1.png,True,True
699,c,0014_top_20250707_t0,0014_top_20250707_t1,503.0,260.0,556.0,314.0,53.0,54.0,480.0,251.0,533.0,326.0,53,75,6.185,109.481,130.832,1.195,7,0.056,Yes,480.0,251.0,533.0,326.0,D:\projects\illegal_parking_project\data\images\0014_top_20250707_t1.png,True,True
700,c,0014_top_20250707_t0,0014_top_20250707_t1,391.0,204.0,437.0,255.0,46.0,51.0,371.0,173.0,416.0,237.0,45,64,5.22,105.891,120.216,1.135,7,0.049,Yes,371.0,173.0,416.0,237.0,D:\projects\illegal_parking_project\data\images\0014_top_20250707_t1.png,True,True
701,c,0014_top_20250707_t0,0014_top_20250707_t1,388.0,252.0,436.0,298.0,48.0,46.0,366.0,226.0,412.0,280.0,46,54,4.301,103.6,112.61,1.087,7,0.042,Yes,366.0,226.0,412.0,280.0,D:\projects\illegal_parking_project\data\images\0014_top_20250707_t1.png,True,True
702,c,0014_top_20250707_t0,0014_top_20250707_t1,337.0,327.0,383.0,379.0,46.0,52.0,307.0,279.0,353.0,347.0,46,68,5.408,105.262,123.762,1.176,7,0.051,Yes,307.0,279.0,353.0,347.0,D:\projects\illegal_parking_project\data\images\0014_top_20250707_t1.png,True,True
704,b,0014_top_20250708_t0,0014_top_20250708_t1,414.0,105.0,452.0,271.0,38.0,166.0,353.0,0.0,410.0,152.0,57,152,22.051,119.407,120.254,1.007,7,0.185,Yes,353.0,0.0,410.0,152.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
705,b,0014_top_20250708_t0,0014_top_20250708_t1,360.0,111.0,398.0,265.0,38.0,154.0,297.0,9.0,354.0,175.0,57,166,19.455,113.649,128.226,1.128,7,0.171,Yes,297.0,9.0,354.0,175.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
706,b,0014_top_20250708_t0,0014_top_20250708_t1,259.0,124.0,306.0,293.0,47.0,169.0,197.0,87.0,262.0,251.0,65,164,18.901,129.139,140.663,1.089,7,0.146,Yes,197.0,87.0,262.0,251.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
707,b,0014_top_20250708_t0,0014_top_20250708_t1,157.0,104.0,205.0,281.0,48.0,177.0,91.0,132.0,156.0,291.0,65,159,32.65,135.484,140.357,1.036,7,0.241,Yes,91.0,132.0,156.0,291.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
708,b,0014_top_20250708_t0,0014_top_20250708_t1,200.0,118.0,249.0,292.0,49.0,174.0,144.0,115.0,200.0,276.0,56,161,26.315,134.629,132.88,0.987,7,0.195,Yes,144.0,115.0,200.0,276.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
709,b,0014_top_20250708_t0,0014_top_20250708_t1,613.0,337.0,639.0,418.0,26.0,81.0,590.0,113.0,640.0,195.0,50,82,11.0,63.285,95.588,1.51,7,0.174,No,590.0,113.0,640.0,195.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,False,False
710,b,0014_top_20250708_t0,0014_top_20250708_t1,621.0,245.0,639.0,333.0,18.0,88.0,588.0,15.0,640.0,90.0,52,75,21.101,62.241,84.646,1.36,7,0.339,Yes,588.0,15.0,640.0,90.0,D:\projects\illegal_parking_project\data\images\0014_top_20250708_t1.png,True,True
712,b,0014_top_20250709_t0,0014_top_20250709_t1,456.0,1.0,505.0,146.0,49.0,145.0,339.0,97.0,374.0,252.0,35,155,6.727,78.816,68.447,0.868,6,0.085,Yes,339.0,97.0,374.0,252.0,D:\projects\illegal_parking_project\data\images\0014_top_20250709_t1.jpg,True,True
713,b,0014_top_20250709_t0,0014_top_20250709_t1,561.0,0.0,614.0,114.0,53.0,114.0,442.0,153.0,479.0,305.0,37,152,6.185,70.093,64.885,0.926,6,0.088,Yes,442.0,153.0,479.0,305.0,D:\projects\illegal_parking_project\data\images\0014_top_20250709_t1.jpg,True,True
714,b,0014_top_20250709_t0,0014_top_20250709_t1,207.0,476.0,278.0,590.0,71.0,114.0,0.0,387.0,69.0,521.0,69,134,6.576,65.054,77.156,1.186,6,0.101,Yes,0.0,387.0,69.0,521.0,D:\projects\illegal_parking_project\data\images\0014_top_20250709_t1.jpg,True,True
715,b,0014_top_20250709_t0,0014_top_20250709_t1,362.0,26.0,410.0,180.0,48.0,154.0,244.0,94.0,280.0,231.0,36,137,4.272,80.156,64.498,0.805,6,0.053,Yes,244.0,94.0,280.0,231.0,D:\projects\illegal_parking_project\data\images\0014_top_20250709_t1.jpg,True,True
721,d,0015_top_20250624_t0,0015_top_20250624_t1,214.0,420.0,308.0,482.0,94.0,62.0,184.0,122.0,209.0,224.0,25,102,8.732,74.303,89.443,1.204,6,0.118,Yes,184.0,122.0,209.0,224.0,D:\projects\illegal_parking_project\data\images\0015_top_20250624_t1.jpg,True,True
751,b,0015_top_20250626_t0,0015_top_20250626_t1,191.0,514.0,261.0,566.0,70.0,52.0,191.0,512.0,269.0,568.0,78,56,0.707,65.742,63.561,0.967,10,0.011,Yes,191.0,512.0,269.0,568.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
752,b,0015_top_20250626_t0,0015_top_20250626_t1,208.0,580.0,277.0,633.0,69.0,53.0,212.0,587.0,287.0,639.0,75,52,1.803,65.742,60.539,0.921,10,0.027,Yes,212.0,587.0,287.0,639.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
753,b,0015_top_20250626_t0,0015_top_20250626_t1,173.0,158.0,251.0,216.0,78.0,58.0,179.0,106.0,265.0,171.0,86,65,1.581,75.133,73.79,0.982,10,0.021,Yes,179.0,106.0,265.0,171.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
754,b,0015_top_20250626_t0,0015_top_20250626_t1,269.0,281.0,302.0,409.0,33.0,128.0,282.0,252.0,318.0,393.0,36,141,0.0,69.642,65.863,0.946,10,0.0,Yes,282.0,252.0,318.0,393.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
755,b,0015_top_20250626_t0,0015_top_20250626_t1,177.0,452.0,255.0,505.0,78.0,53.0,177.0,438.0,264.0,498.0,87,60,0.5,72.498,70.774,0.976,10,0.007,Yes,177.0,438.0,264.0,498.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
756,b,0015_top_20250626_t0,0015_top_20250626_t1,383.0,78.0,444.0,124.0,61.0,46.0,415.0,18.0,487.0,77.0,72,59,0.5,58.592,60.415,1.031,10,0.009,Yes,415.0,18.0,487.0,77.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
757,b,0015_top_20250626_t0,0015_top_20250626_t1,379.0,144.0,453.0,187.0,74.0,43.0,411.0,90.0,495.0,147.0,84,57,1.581,67.624,67.119,0.993,10,0.023,Yes,411.0,90.0,495.0,147.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
758,b,0015_top_20250626_t0,0015_top_20250626_t1,172.0,92.0,234.0,148.0,62.0,56.0,176.0,30.0,245.0,92.0,69,62,1.0,62.769,61.774,0.984,10,0.016,Yes,176.0,30.0,245.0,92.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
759,b,0015_top_20250626_t0,0015_top_20250626_t1,182.0,380.0,261.0,432.0,79.0,52.0,186.0,358.0,271.0,414.0,85,56,1.118,72.498,69.462,0.958,10,0.015,Yes,186.0,358.0,271.0,414.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
760,b,0015_top_20250626_t0,0015_top_20250626_t1,274.0,426.0,307.0,544.0,33.0,118.0,285.0,417.0,323.0,545.0,38,128,0.5,64.351,60.465,0.94,10,0.008,Yes,285.0,417.0,323.0,545.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
761,b,0015_top_20250626_t0,0015_top_20250626_t1,184.0,225.0,261.0,284.0,77.0,59.0,190.0,182.0,275.0,246.0,85,64,1.803,75.133,71.554,0.952,10,0.024,Yes,190.0,182.0,275.0,246.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
762,b,0015_top_20250626_t0,0015_top_20250626_t1,164.0,13.0,240.0,77.0,76.0,64.0,160.0,0.0,255.0,15.0,95,15,12.349,77.026,71.589,0.929,10,0.16,Yes,160.0,0.0,255.0,15.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
763,b,0015_top_20250626_t0,0015_top_20250626_t1,196.0,310.0,255.0,356.0,59.0,46.0,201.0,277.0,269.0,329.0,68,52,1.581,56.356,56.798,1.008,10,0.028,Yes,201.0,277.0,269.0,329.0,D:\projects\illegal_parking_project\data\images\0015_top_20250626_t1.jpg,True,True
765,c,0015_top_20250707_t0,0015_top_20250707_t1,314.0,251.0,393.0,320.0,79.0,69.0,265.0,229.0,351.0,306.0,86,77,6.021,103.465,100.21,0.969,9,0.058,Yes,265.0,229.0,351.0,306.0,D:\projects\illegal_parking_project\data\images\0015_top_20250707_t1.png,True,True
766,c,0015_top_20250707_t0,0015_top_20250707_t1,313.0,323.0,393.0,394.0,80.0,71.0,259.0,313.0,346.0,394.0,87,81,1.581,104.01,102.801,0.988,9,0.015,Yes,259.0,313.0,346.0,394.0,D:\projects\illegal_parking_project\data\images\0015_top_20250707_t1.png,True,True
767,c,0015_top_20250707_t0,0015_top_20250707_t1,543.0,3.0,619.0,70.0,76.0,67.0,541.0,5.0,626.0,56.0,85,51,26.0,103.812,85.586,0.824,9,0.25,Yes,541.0,5.0,626.0,56.0,D:\projects\illegal_parking_project\data\images\0015_top_20250707_t1.png,True,True
768,c,0015_top_20250707_t0,0015_top_20250707_t1,237.0,467.0,315.0,545.0,78.0,78.0,163.0,468.0,247.0,552.0,84,84,19.039,100.955,103.856,1.029,9,0.189,Yes,163.0,468.0,247.0,552.0,D:\projects\illegal_parking_project\data\images\0015_top_20250707_t1.png,True,True
769,c,0015_top_20250707_t0,0015_top_20250707_t1,497.0,319.0,585.0,393.0,88.0,74.0,465.0,340.0,563.0,420.0,98,80,0.5,106.78,108.227,1.014,9,0.005,Yes,465.0,340.0,563.0,420.0,D:\projects\illegal_parking_project\data\images\0015_top_20250707_t1.png,True,True
770,b,0015_top_20250709_t0,0015_top_20250709_t1,239.0,202.0,354.0,350.0,115.0,148.0,61.0,203.0,163.0,339.0,102,136,10.595,202.312,178.832,0.884,9,0.052,Yes,61.0,203.0,163.0,339.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
771,b,0015_top_20250709_t0,0015_top_20250709_t1,33.0,329.0,205.0,481.0,172.0,152.0,0.0,378.0,70.0,547.0,70,169,36.912,190.066,113.23,0.596,9,0.194,Yes,0.0,378.0,70.0,547.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
772,b,0015_top_20250709_t0,0015_top_20250709_t1,515.0,247.0,640.0,350.0,125.0,103.0,300.0,124.0,421.0,199.0,121,75,31.536,153.942,178.393,1.159,9,0.205,Yes,300.0,124.0,421.0,199.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
773,b,0015_top_20250709_t0,0015_top_20250709_t1,374.0,77.0,426.0,194.0,52.0,117.0,137.0,84.0,200.0,171.0,63,87,11.402,217.313,191.888,0.883,9,0.052,Yes,137.0,84.0,200.0,171.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
774,b,0015_top_20250709_t0,0015_top_20250709_t1,445.0,549.0,630.0,640.0,185.0,91.0,330.0,301.0,499.0,417.0,169,116,24.52,110.535,149.215,1.35,9,0.222,Yes,330.0,301.0,499.0,417.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
775,b,0015_top_20250709_t0,0015_top_20250709_t1,485.0,316.0,639.0,435.0,154.0,119.0,319.0,221.0,470.0,303.0,151,82,58.6,154.457,154.768,1.002,9,0.379,Yes,319.0,221.0,470.0,303.0,D:\projects\illegal_parking_project\data\images\0015_top_20250709_t1.jpg,True,True
778,b,0015_top_20250711_t0,0015_top_20250711_t1,149.0,81.0,235.0,396.0,86.0,315.0,149.0,81.0,235.0,396.0,86,315,0.5,131.229,132.401,1.009,10,0.004,Yes,149.0,81.0,235.0,396.0,D:\projects\illegal_parking_project\data\images\0015_top_20250711_t1.jpg,True,True
779,b,0015_top_20250711_t0,0015_top_20250711_t1,584.0,0.0,639.0,139.0,55.0,139.0,584.0,0.0,639.0,139.0,55,139,5.523,77.078,82.735,1.073,10,0.072,Yes,584.0,0.0,639.0,139.0,D:\projects\illegal_parking_project\data\images\0015_top_20250711_t1.jpg,True,True
780,b,0016_top_20250626_t0,0016_top_20250626_t1,378.0,189.0,454.0,245.0,76.0,56.0,387.0,253.0,473.0,315.0,86,62,4.61,67.119,65.924,0.982,7,0.069,Yes,387.0,253.0,473.0,315.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
781,b,0016_top_20250626_t0,0016_top_20250626_t1,164.0,22.0,241.0,83.0,77.0,61.0,146.0,58.0,234.0,128.0,88,70,4.743,68.425,68.029,0.994,7,0.069,Yes,146.0,58.0,234.0,128.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
782,b,0016_top_20250626_t0,0016_top_20250626_t1,161.0,97.0,245.0,157.0,84.0,60.0,143.0,143.0,236.0,210.0,93,67,2.062,72.498,70.774,0.976,7,0.028,Yes,143.0,143.0,236.0,210.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
783,b,0016_top_20250626_t0,0016_top_20250626_t1,182.0,425.0,258.0,478.0,76.0,53.0,162.0,518.0,246.0,571.0,84,53,7.159,61.847,62.626,1.013,7,0.116,Yes,162.0,518.0,246.0,571.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
784,b,0016_top_20250626_t0,0016_top_20250626_t1,357.0,13.0,390.0,142.0,33.0,129.0,367.0,50.0,401.0,192.0,34,142,7.211,68.942,62.65,0.909,7,0.105,Yes,367.0,50.0,401.0,192.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
785,b,0016_top_20250626_t0,0016_top_20250626_t1,269.0,147.0,302.0,268.0,33.0,121.0,264.0,197.0,301.0,337.0,37,140,1.118,63.506,61.27,0.965,7,0.018,Yes,264.0,197.0,301.0,337.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
786,b,0016_top_20250626_t0,0016_top_20250626_t1,188.0,352.0,247.0,408.0,59.0,56.0,168.0,436.0,235.0,490.0,67,54,6.185,51.478,51.894,1.008,7,0.12,Yes,168.0,436.0,235.0,490.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
787,b,0016_top_20250626_t0,0016_top_20250626_t1,394.0,392.0,461.0,445.0,67.0,53.0,407.0,485.0,480.0,545.0,73,60,3.808,58.6,57.271,0.977,7,0.065,Yes,407.0,485.0,480.0,545.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
788,b,0016_top_20250626_t0,0016_top_20250626_t1,402.0,324.0,462.0,372.0,60.0,48.0,412.0,409.0,485.0,463.0,73,54,4.301,52.326,56.462,1.079,7,0.082,Yes,412.0,409.0,485.0,463.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
789,b,0016_top_20250626_t0,0016_top_20250626_t1,382.0,454.0,466.0,510.0,84.0,56.0,397.0,557.0,489.0,617.0,92,60,6.083,70.007,69.289,0.99,7,0.087,Yes,397.0,557.0,489.0,617.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
790,b,0016_top_20250626_t0,0016_top_20250626_t1,180.0,279.0,263.0,335.0,83.0,56.0,163.0,351.0,254.0,412.0,91,61,4.031,69.462,68.352,0.984,7,0.058,Yes,163.0,351.0,254.0,412.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
791,b,0016_top_20250626_t0,0016_top_20250626_t1,373.0,258.0,455.0,310.0,82.0,52.0,384.0,331.0,473.0,384.0,89,53,3.162,70.007,66.731,0.953,7,0.045,Yes,384.0,331.0,473.0,384.0,D:\projects\illegal_parking_project\data\images\0016_top_20250626_t1.jpg,True,True
810,d,0016_top_20250704_t0,0016_top_20250704_t1,344.0,135.0,462.0,217.0,118.0,82.0,336.0,177.0,490.0,284.0,154,107,5.025,79.605,83.259,1.046,9,0.063,Yes,336.0,177.0,490.0,284.0,D:\projects\illegal_parking_project\data\images\0016_top_20250704_t1.png,True,True
811,d,0016_top_20250704_t0,0016_top_20250704_t1,337.0,332.0,452.0,411.0,115.0,79.0,326.0,433.0,476.0,533.0,150,100,6.5,77.389,76.485,0.988,9,0.084,Yes,326.0,433.0,476.0,533.0,D:\projects\illegal_parking_project\data\images\0016_top_20250704_t1.png,True,True
812,d,0016_top_20250704_t0,0016_top_20250704_t1,341.0,20.0,457.0,104.0,116.0,84.0,339.0,19.0,487.0,132.0,148,113,5.148,79.649,84.581,1.062,9,0.065,Yes,339.0,19.0,487.0,132.0,D:\projects\illegal_parking_project\data\images\0016_top_20250704_t1.png,True,True
813,c,0017_top_20250623_t0,0017_top_20250623_t1,375.0,145.0,503.0,233.0,128.0,88.0,429.0,168.0,534.0,253.0,105,85,10.308,107.168,94.763,0.884,7,0.096,Yes,429.0,168.0,534.0,253.0,D:\projects\illegal_parking_project\data\images\0017_top_20250623_t1.jpg,True,True
814,c,0017_top_20250623_t0,0017_top_20250623_t1,8.0,244.0,94.0,440.0,86.0,196.0,149.0,348.0,210.0,498.0,61,150,8.746,118.406,113.358,0.957,7,0.074,Yes,149.0,348.0,210.0,498.0,D:\projects\illegal_parking_project\data\images\0017_top_20250623_t1.jpg,True,True
815,c,0017_top_20250623_t0,0017_top_20250623_t1,197.0,315.0,261.0,522.0,64.0,207.0,301.0,353.0,341.0,522.0,40,169,8.322,104.484,101.863,0.975,7,0.08,Yes,301.0,353.0,341.0,522.0,D:\projects\illegal_parking_project\data\images\0017_top_20250623_t1.jpg,True,True
816,c,0017_top_20250623_t0,0017_top_20250623_t1,157.0,103.0,222.0,304.0,65.0,201.0,258.0,192.0,302.0,365.0,44,173,11.673,116.211,103.276,0.889,7,0.1,Yes,258.0,192.0,302.0,365.0,D:\projects\illegal_parking_project\data\images\0017_top_20250623_t1.jpg,True,True
818,d,0017_top_20250624_t0,0017_top_20250624_t1,267.0,240.0,366.0,315.0,99.0,75.0,147.0,105.0,172.0,198.0,25,93,10.308,85.428,81.492,0.954,6,0.121,Yes,147.0,105.0,172.0,198.0,D:\projects\illegal_parking_project\data\images\0017_top_20250624_t1.jpg,True,True
830,c,0017_top_20250708_t0,0017_top_20250708_t1,336.0,61.0,375.0,195.0,39.0,134.0,328.0,88.0,368.0,216.0,40,128,28.844,143.544,118.072,0.823,10,0.201,Yes,328.0,88.0,368.0,216.0,D:\projects\illegal_parking_project\data\images\0017_top_20250708_t1.jpg,True,True
831,c,0018_top_20250703_t0,0018_top_20250703_t1,47.0,488.0,120.0,568.0,73.0,80.0,86.0,233.0,162.0,293.0,76,60,7.159,71.847,95.901,1.335,7,0.1,Yes,86.0,233.0,162.0,293.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,True,True
832,c,0018_top_20250703_t0,0018_top_20250703_t1,524.0,96.0,617.0,232.0,93.0,136.0,567.0,245.0,625.0,385.0,58,140,8.846,93.338,108.467,1.162,7,0.095,Yes,567.0,245.0,625.0,385.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,True,True
833,c,0018_top_20250703_t0,0018_top_20250703_t1,344.0,558.0,426.0,639.0,82.0,81.0,317.0,505.0,378.0,639.0,61,134,14.422,71.028,109.713,1.545,7,0.203,No,317.0,505.0,378.0,639.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,False,False
834,c,0018_top_20250703_t0,0018_top_20250703_t1,32.0,382.0,119.0,456.0,87.0,74.0,99.0,142.0,181.0,204.0,82,62,4.123,81.988,102.303,1.248,7,0.05,Yes,99.0,142.0,181.0,204.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,True,True
835,c,0018_top_20250703_t0,0018_top_20250703_t1,462.0,291.0,544.0,439.0,82.0,148.0,466.0,376.0,526.0,500.0,60,124,10.062,90.907,104.062,1.145,7,0.111,Yes,466.0,376.0,526.0,500.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,True,True
836,c,0018_top_20250703_t0,0018_top_20250703_t1,0.0,213.0,78.0,296.0,78.0,83.0,99.0,0.0,181.0,53.0,82,53,8.559,79.322,99.02,1.248,7,0.108,Yes,99.0,0.0,181.0,53.0,D:\projects\illegal_parking_project\data\images\0018_top_20250703_t1.png,True,True
837,d,0018_top_20250704_t0,0018_top_20250704_t1,287.0,114.0,365.0,172.0,78.0,58.0,332.0,22.0,404.0,77.0,72,55,6.185,135.104,111.759,0.827,8,0.046,Yes,332.0,22.0,404.0,77.0,D:\projects\illegal_parking_project\data\images\0018_top_20250704_t1.png,True,True
838,d,0018_top_20250704_t0,0018_top_20250704_t1,357.0,386.0,431.0,439.0,74.0,53.0,410.0,273.0,484.0,330.0,74,57,35.892,133.795,99.086,0.741,8,0.268,Yes,410.0,273.0,484.0,330.0,D:\projects\illegal_parking_project\data\images\0018_top_20250704_t1.png,True,True
841,b,0018_top_20250711_t0,0018_top_20250711_t1,318.0,91.0,393.0,315.0,75.0,224.0,318.0,91.0,393.0,315.0,75,224,5.59,66.37,73.062,1.101,6,0.084,Yes,318.0,91.0,393.0,315.0,D:\projects\illegal_parking_project\data\images\0018_top_20250711_t1.jpg,True,True
842,c,0019_top_20250707_t0,0019_top_20250707_t1,297.0,148.0,344.0,297.0,47.0,149.0,291.0,190.0,332.0,323.0,41,133,16.5,150.712,185.551,1.231,7,0.109,Yes,291.0,190.0,332.0,323.0,D:\projects\illegal_parking_project\data\images\0019_top_20250707_t1.jpg,True,True
843,c,0019_top_20250707_t0,0019_top_20250707_t1,247.0,139.0,294.0,290.0,47.0,151.0,247.0,180.0,287.0,313.0,40,133,15.207,151.03,192.263,1.273,7,0.101,Yes,247.0,180.0,287.0,313.0,D:\projects\illegal_parking_project\data\images\0019_top_20250707_t1.jpg,True,True
844,c,0019_top_20250707_t0,0019_top_20250707_t1,204.0,148.0,241.0,262.0,37.0,114.0,208.0,188.0,238.0,287.0,30,99,24.839,114.634,145.344,1.268,7,0.217,Yes,208.0,188.0,238.0,287.0,D:\projects\illegal_parking_project\data\images\0019_top_20250707_t1.jpg,True,True
845,c,0019_top_20250707_t0,0019_top_20250707_t1,159.0,152.0,199.0,261.0,40.0,109.0,169.0,187.0,202.0,285.0,33,98,33.264,114.477,144.586,1.263,7,0.291,Yes,169.0,187.0,202.0,285.0,D:\projects\illegal_parking_project\data\images\0019_top_20250707_t1.jpg,True,True
846,b,0019_top_20250711_t0,0019_top_20250711_t1,278.0,88.0,317.0,194.0,39.0,106.0,278.0,88.0,317.0,194.0,39,106,1.5,64.07,64.9,1.013,9,0.023,Yes,278.0,88.0,317.0,194.0,D:\projects\illegal_parking_project\data\images\0019_top_20250711_t1.jpg,True,True
847,b,0019_top_20250711_t0,0019_top_20250711_t1,29.0,53.0,64.0,161.0,35.0,108.0,29.0,53.0,64.0,161.0,35,108,2.915,62.769,64.14,1.022,9,0.046,Yes,29.0,53.0,64.0,161.0,D:\projects\illegal_parking_project\data\images\0019_top_20250711_t1.jpg,True,True
848,c,0020_top_20250703_t0,0020_top_20250703_t1,279.0,126.0,319.0,239.0,40.0,113.0,305.0,288.0,338.0,407.0,33,119,7.762,108.812,106.532,0.979,8,0.071,Yes,305.0,288.0,338.0,407.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
849,c,0020_top_20250703_t0,0020_top_20250703_t1,278.0,257.0,318.0,373.0,40.0,116.0,305.0,158.0,337.0,274.0,32,116,10.05,106.607,102.083,0.958,8,0.094,Yes,305.0,158.0,337.0,274.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
850,c,0020_top_20250703_t0,0020_top_20250703_t1,142.0,132.0,182.0,249.0,40.0,117.0,438.0,282.0,469.0,401.0,31,119,8.276,108.005,106.532,0.986,8,0.077,Yes,438.0,282.0,469.0,401.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
851,c,0020_top_20250703_t0,0020_top_20250703_t1,39.0,118.0,79.0,239.0,40.0,121.0,542.0,289.0,572.0,406.0,30,117,5.0,108.812,104.307,0.959,8,0.046,Yes,542.0,289.0,572.0,406.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
852,c,0020_top_20250703_t0,0020_top_20250703_t1,106.0,118.0,148.0,244.0,42.0,126.0,473.0,281.0,505.0,407.0,32,126,4.924,114.621,112.361,0.98,8,0.043,Yes,473.0,281.0,505.0,407.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
